,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,{'urls': []},False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
created_at,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,Tue Dec 15 03:07:48 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
id,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,1338682138586206210,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
id_str,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,1338682138586206210,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
text,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,@hrryIovebot u are so late,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
truncated,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
entities,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hrryIovebot', 'name': 'jana LAYOUT CONSTRUCTION', 'id': 1331858362925977600, 'id_str': '1331858362925977600', 'indices': [0, 12]}], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
source,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_status_id,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,1338678699126906880,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_status_id_str,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,1338678699126906880,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_user_id,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,1331858362925977600,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_user_id_str,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,1331858362925977600,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_screen_name,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,hrryIovebot,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
geo,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
coordinates,1087024901104508928,1087024901104508928,avery,adorefakesmile,she/her | blackpink,,#HARIANA: i’m so successful !,,,False,6059,4678,108,Sun Jan 20 16:31:47 +0000 2019,62564,,,False,False,38394,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_images/1333090331835949061/7sppbpOg_normal.jpg,https://pbs.twimg.com/profile_banners/1087024901104508928/1606668478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
