,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,1306935580714991616,1306935580714991616,dominque 🎄,luvvdom,"Houston, TX",,she/her but im daddy tf 🌚,,{'urls': []},False,32,49,0,Fri Sep 18 12:38:36 +0000 2020,1731,,,True,False,2483,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_banners/1306935580714991616/1605061913,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
created_at,1306935580714991616,1306935580714991616,dominque 🎄,luvvdom,"Houston, TX",,she/her but im daddy tf 🌚,,,False,32,49,0,Fri Sep 18 12:38:36 +0000 2020,1731,,,True,False,2483,,Mon Dec 14 17:20:31 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_banners/1306935580714991616/1605061913,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
id,1306935580714991616,1306935580714991616,dominque 🎄,luvvdom,"Houston, TX",,she/her but im daddy tf 🌚,,,False,32,49,0,Fri Sep 18 12:38:36 +0000 2020,1731,,,True,False,2483,,1338534347968827397,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_banners/1306935580714991616/1605061913,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
id_str,1306935580714991616,1306935580714991616,dominque 🎄,luvvdom,"Houston, TX",,she/her but im daddy tf 🌚,,,False,32,49,0,Fri Sep 18 12:38:36 +0000 2020,1731,,,True,False,2483,,1338534347968827397,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_banners/1306935580714991616/1605061913,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
text,1306935580714991616,1306935580714991616,dominque 🎄,luvvdom,"Houston, TX",,she/her but im daddy tf 🌚,,,False,32,49,0,Fri Sep 18 12:38:36 +0000 2020,1731,,,True,False,2483,,my everything.,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_banners/1306935580714991616/1605061913,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
truncated,1306935580714991616,1306935580714991616,dominque 🎄,luvvdom,"Houston, TX",,she/her but im daddy tf 🌚,,,False,32,49,0,Fri Sep 18 12:38:36 +0000 2020,1731,,,True,False,2483,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_banners/1306935580714991616/1605061913,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
entities,1306935580714991616,1306935580714991616,dominque 🎄,luvvdom,"Houston, TX",,she/her but im daddy tf 🌚,,,False,32,49,0,Fri Sep 18 12:38:36 +0000 2020,1731,,,True,False,2483,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_banners/1306935580714991616/1605061913,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
source,1306935580714991616,1306935580714991616,dominque 🎄,luvvdom,"Houston, TX",,she/her but im daddy tf 🌚,,,False,32,49,0,Fri Sep 18 12:38:36 +0000 2020,1731,,,True,False,2483,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_banners/1306935580714991616/1605061913,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_status_id,1306935580714991616,1306935580714991616,dominque 🎄,luvvdom,"Houston, TX",,she/her but im daddy tf 🌚,,,False,32,49,0,Fri Sep 18 12:38:36 +0000 2020,1731,,,True,False,2483,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_banners/1306935580714991616/1605061913,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_status_id_str,1306935580714991616,1306935580714991616,dominque 🎄,luvvdom,"Houston, TX",,she/her but im daddy tf 🌚,,,False,32,49,0,Fri Sep 18 12:38:36 +0000 2020,1731,,,True,False,2483,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_images/1326774336494186498/MihdBKUG_normal.jpg,https://pbs.twimg.com/profile_banners/1306935580714991616/1605061913,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
