,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,1138449417764245511,1138449417764245511,adelie.,izmegwydelie,"gwy will follow, soon",,"ill be a star soon, just wait.",,{'urls': []},False,495,587,6,Tue Jun 11 14:14:27 +0000 2019,6526,,,False,False,4011,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_banners/1138449417764245511/1601796744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
created_at,1138449417764245511,1138449417764245511,adelie.,izmegwydelie,"gwy will follow, soon",,"ill be a star soon, just wait.",,,False,495,587,6,Tue Jun 11 14:14:27 +0000 2019,6526,,,False,False,4011,,Thu Nov 19 00:29:55 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_banners/1138449417764245511/1601796744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
id,1138449417764245511,1138449417764245511,adelie.,izmegwydelie,"gwy will follow, soon",,"ill be a star soon, just wait.",,,False,495,587,6,Tue Jun 11 14:14:27 +0000 2019,6526,,,False,False,4011,,1329220323305160704,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_banners/1138449417764245511/1601796744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
id_str,1138449417764245511,1138449417764245511,adelie.,izmegwydelie,"gwy will follow, soon",,"ill be a star soon, just wait.",,,False,495,587,6,Tue Jun 11 14:14:27 +0000 2019,6526,,,False,False,4011,,1329220323305160704,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_banners/1138449417764245511/1601796744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
text,1138449417764245511,1138449417764245511,adelie.,izmegwydelie,"gwy will follow, soon",,"ill be a star soon, just wait.",,,False,495,587,6,Tue Jun 11 14:14:27 +0000 2019,6526,,,False,False,4011,,"RT @4reuminct: Happy 5th anniversary, my love.",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_banners/1138449417764245511/1601796744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
truncated,1138449417764245511,1138449417764245511,adelie.,izmegwydelie,"gwy will follow, soon",,"ill be a star soon, just wait.",,,False,495,587,6,Tue Jun 11 14:14:27 +0000 2019,6526,,,False,False,4011,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_banners/1138449417764245511/1601796744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
entities,1138449417764245511,1138449417764245511,adelie.,izmegwydelie,"gwy will follow, soon",,"ill be a star soon, just wait.",,,False,495,587,6,Tue Jun 11 14:14:27 +0000 2019,6526,,,False,False,4011,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '4reuminct', 'name': '🌼', 'id': 719355482209583105, 'id_str': '719355482209583105', 'indices': [3, 13]}], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_banners/1138449417764245511/1601796744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
source,1138449417764245511,1138449417764245511,adelie.,izmegwydelie,"gwy will follow, soon",,"ill be a star soon, just wait.",,,False,495,587,6,Tue Jun 11 14:14:27 +0000 2019,6526,,,False,False,4011,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_banners/1138449417764245511/1601796744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_status_id,1138449417764245511,1138449417764245511,adelie.,izmegwydelie,"gwy will follow, soon",,"ill be a star soon, just wait.",,,False,495,587,6,Tue Jun 11 14:14:27 +0000 2019,6526,,,False,False,4011,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_banners/1138449417764245511/1601796744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_status_id_str,1138449417764245511,1138449417764245511,adelie.,izmegwydelie,"gwy will follow, soon",,"ill be a star soon, just wait.",,,False,495,587,6,Tue Jun 11 14:14:27 +0000 2019,6526,,,False,False,4011,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_images/1323611755495387137/r13TP4Cg_normal.jpg,https://pbs.twimg.com/profile_banners/1138449417764245511/1601796744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
