,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,954799165,954799165,Engred,randomness_2121,,,♈️🔥Life is good. Even when it’s not..it’s great.,,{'urls': []},False,403,353,0,Sun Nov 18 03:53:33 +0000 2012,6824,,,True,False,15233,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_banners/954799165/1579855086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,954799165,954799165,Engred,randomness_2121,,,♈️🔥Life is good. Even when it’s not..it’s great.,,,False,403,353,0,Sun Nov 18 03:53:33 +0000 2012,6824,,,True,False,15233,,Tue Dec 15 08:21:27 +0000 2020,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_banners/954799165/1579855086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,954799165,954799165,Engred,randomness_2121,,,♈️🔥Life is good. Even when it’s not..it’s great.,,,False,403,353,0,Sun Nov 18 03:53:33 +0000 2012,6824,,,True,False,15233,,1338761075324383232,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_banners/954799165/1579855086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,954799165,954799165,Engred,randomness_2121,,,♈️🔥Life is good. Even when it’s not..it’s great.,,,False,403,353,0,Sun Nov 18 03:53:33 +0000 2012,6824,,,True,False,15233,,1338761075324383232,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_banners/954799165/1579855086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,954799165,954799165,Engred,randomness_2121,,,♈️🔥Life is good. Even when it’s not..it’s great.,,,False,403,353,0,Sun Nov 18 03:53:33 +0000 2012,6824,,,True,False,15233,,RT @reallyemelyy: daddy issues by the Neighbourhood,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_banners/954799165/1579855086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,954799165,954799165,Engred,randomness_2121,,,♈️🔥Life is good. Even when it’s not..it’s great.,,,False,403,353,0,Sun Nov 18 03:53:33 +0000 2012,6824,,,True,False,15233,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_banners/954799165/1579855086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,954799165,954799165,Engred,randomness_2121,,,♈️🔥Life is good. Even when it’s not..it’s great.,,,False,403,353,0,Sun Nov 18 03:53:33 +0000 2012,6824,,,True,False,15233,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'reallyemelyy', 'name': 'Em', 'id': 1276342367658917889, 'id_str': '1276342367658917889', 'indices': [3, 16]}], 'urls': []}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_banners/954799165/1579855086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,954799165,954799165,Engred,randomness_2121,,,♈️🔥Life is good. Even when it’s not..it’s great.,,,False,403,353,0,Sun Nov 18 03:53:33 +0000 2012,6824,,,True,False,15233,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_banners/954799165/1579855086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,954799165,954799165,Engred,randomness_2121,,,♈️🔥Life is good. Even when it’s not..it’s great.,,,False,403,353,0,Sun Nov 18 03:53:33 +0000 2012,6824,,,True,False,15233,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_banners/954799165/1579855086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id_str,954799165,954799165,Engred,randomness_2121,,,♈️🔥Life is good. Even when it’s not..it’s great.,,,False,403,353,0,Sun Nov 18 03:53:33 +0000 2012,6824,,,True,False,15233,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_images/1336213579624710144/S93Ro5A__normal.jpg,https://pbs.twimg.com/profile_banners/954799165/1579855086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
