,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,1166611248118685696,1166611248118685696,Sixer Don’t Forget The Baby Est. 4/17/90,sixerbaby_1720,"Baltimore, MD",,#W3R1 CEO #MyTEAM player mostly VOUCHED for in these streets JUST ASK !!! To help support the movement (PayPal) https://t.co/3DxMVDBpVP,https://t.co/HNP5uX8Oqr,"{'urls': [{'url': 'https://t.co/HNP5uX8Oqr', 'expanded_url': 'https://www.youtube.com/channel/UCUVw5T0wDqPisgiQpSb1shg', 'display_url': 'youtube.com/channel/UCUVw5…', 'indices': [0, 23]}]}",False,2912,2371,1,Wed Aug 28 07:19:51 +0000 2019,5487,,,True,False,13738,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_banners/1166611248118685696/1596483207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
description,1166611248118685696,1166611248118685696,Sixer Don’t Forget The Baby Est. 4/17/90,sixerbaby_1720,"Baltimore, MD",,#W3R1 CEO #MyTEAM player mostly VOUCHED for in these streets JUST ASK !!! To help support the movement (PayPal) https://t.co/3DxMVDBpVP,https://t.co/HNP5uX8Oqr,"{'urls': [{'url': 'https://t.co/3DxMVDBpVP', 'expanded_url': 'http://PayPal.me/sixerbaby417', 'display_url': 'PayPal.me/sixerbaby417', 'indices': [112, 135]}]}",False,2912,2371,1,Wed Aug 28 07:19:51 +0000 2019,5487,,,True,False,13738,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_banners/1166611248118685696/1596483207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,1166611248118685696,1166611248118685696,Sixer Don’t Forget The Baby Est. 4/17/90,sixerbaby_1720,"Baltimore, MD",,#W3R1 CEO #MyTEAM player mostly VOUCHED for in these streets JUST ASK !!! To help support the movement (PayPal) https://t.co/3DxMVDBpVP,https://t.co/HNP5uX8Oqr,,False,2912,2371,1,Wed Aug 28 07:19:51 +0000 2019,5487,,,True,False,13738,,Wed Dec 16 02:15:36 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_banners/1166611248118685696/1596483207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,1166611248118685696,1166611248118685696,Sixer Don’t Forget The Baby Est. 4/17/90,sixerbaby_1720,"Baltimore, MD",,#W3R1 CEO #MyTEAM player mostly VOUCHED for in these streets JUST ASK !!! To help support the movement (PayPal) https://t.co/3DxMVDBpVP,https://t.co/HNP5uX8Oqr,,False,2912,2371,1,Wed Aug 28 07:19:51 +0000 2019,5487,,,True,False,13738,,1339031390525022209,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_banners/1166611248118685696/1596483207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,1166611248118685696,1166611248118685696,Sixer Don’t Forget The Baby Est. 4/17/90,sixerbaby_1720,"Baltimore, MD",,#W3R1 CEO #MyTEAM player mostly VOUCHED for in these streets JUST ASK !!! To help support the movement (PayPal) https://t.co/3DxMVDBpVP,https://t.co/HNP5uX8Oqr,,False,2912,2371,1,Wed Aug 28 07:19:51 +0000 2019,5487,,,True,False,13738,,1339031390525022209,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_banners/1166611248118685696/1596483207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,1166611248118685696,1166611248118685696,Sixer Don’t Forget The Baby Est. 4/17/90,sixerbaby_1720,"Baltimore, MD",,#W3R1 CEO #MyTEAM player mostly VOUCHED for in these streets JUST ASK !!! To help support the movement (PayPal) https://t.co/3DxMVDBpVP,https://t.co/HNP5uX8Oqr,,False,2912,2371,1,Wed Aug 28 07:19:51 +0000 2019,5487,,,True,False,13738,,@chuffLet follow for follow,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_banners/1166611248118685696/1596483207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,1166611248118685696,1166611248118685696,Sixer Don’t Forget The Baby Est. 4/17/90,sixerbaby_1720,"Baltimore, MD",,#W3R1 CEO #MyTEAM player mostly VOUCHED for in these streets JUST ASK !!! To help support the movement (PayPal) https://t.co/3DxMVDBpVP,https://t.co/HNP5uX8Oqr,,False,2912,2371,1,Wed Aug 28 07:19:51 +0000 2019,5487,,,True,False,13738,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_banners/1166611248118685696/1596483207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,1166611248118685696,1166611248118685696,Sixer Don’t Forget The Baby Est. 4/17/90,sixerbaby_1720,"Baltimore, MD",,#W3R1 CEO #MyTEAM player mostly VOUCHED for in these streets JUST ASK !!! To help support the movement (PayPal) https://t.co/3DxMVDBpVP,https://t.co/HNP5uX8Oqr,,False,2912,2371,1,Wed Aug 28 07:19:51 +0000 2019,5487,,,True,False,13738,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chuffLet', 'name': '𝓥𝓮𝓷𝓲𝔁 🤶', 'id': 622885334, 'id_str': '622885334', 'indices': [0, 9]}], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_banners/1166611248118685696/1596483207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,1166611248118685696,1166611248118685696,Sixer Don’t Forget The Baby Est. 4/17/90,sixerbaby_1720,"Baltimore, MD",,#W3R1 CEO #MyTEAM player mostly VOUCHED for in these streets JUST ASK !!! To help support the movement (PayPal) https://t.co/3DxMVDBpVP,https://t.co/HNP5uX8Oqr,,False,2912,2371,1,Wed Aug 28 07:19:51 +0000 2019,5487,,,True,False,13738,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_banners/1166611248118685696/1596483207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,1166611248118685696,1166611248118685696,Sixer Don’t Forget The Baby Est. 4/17/90,sixerbaby_1720,"Baltimore, MD",,#W3R1 CEO #MyTEAM player mostly VOUCHED for in these streets JUST ASK !!! To help support the movement (PayPal) https://t.co/3DxMVDBpVP,https://t.co/HNP5uX8Oqr,,False,2912,2371,1,Wed Aug 28 07:19:51 +0000 2019,5487,,,True,False,13738,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_images/1291787251077218308/i88QcWDn_normal.jpg,https://pbs.twimg.com/profile_banners/1166611248118685696/1596483207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
