,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,4249205653,4249205653,santa bby❄️.,tweetsbymanii,in my bed.,,SouthernU 24’🐆 | artist 🎨,https://t.co/gAgccN48G6,"{'urls': [{'url': 'https://t.co/gAgccN48G6', 'expanded_url': 'https://www.youtube.com/channel/UCsdukFMr6kjQnqvccscmfxw', 'display_url': 'youtube.com/channel/UCsduk…', 'indices': [0, 23]}]}",False,1796,1092,0,Sun Nov 15 20:22:03 +0000 2015,16176,,,True,False,11142,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_banners/4249205653/1601851466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
description,4249205653,4249205653,santa bby❄️.,tweetsbymanii,in my bed.,,SouthernU 24’🐆 | artist 🎨,https://t.co/gAgccN48G6,{'urls': []},False,1796,1092,0,Sun Nov 15 20:22:03 +0000 2015,16176,,,True,False,11142,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_banners/4249205653/1601851466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,4249205653,4249205653,santa bby❄️.,tweetsbymanii,in my bed.,,SouthernU 24’🐆 | artist 🎨,https://t.co/gAgccN48G6,,False,1796,1092,0,Sun Nov 15 20:22:03 +0000 2015,16176,,,True,False,11142,,Tue Dec 15 11:09:33 +0000 2020,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_banners/4249205653/1601851466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,4249205653,4249205653,santa bby❄️.,tweetsbymanii,in my bed.,,SouthernU 24’🐆 | artist 🎨,https://t.co/gAgccN48G6,,False,1796,1092,0,Sun Nov 15 20:22:03 +0000 2015,16176,,,True,False,11142,,1338803378672037890,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_banners/4249205653/1601851466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,4249205653,4249205653,santa bby❄️.,tweetsbymanii,in my bed.,,SouthernU 24’🐆 | artist 🎨,https://t.co/gAgccN48G6,,False,1796,1092,0,Sun Nov 15 20:22:03 +0000 2015,16176,,,True,False,11142,,1338803378672037890,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_banners/4249205653/1601851466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,4249205653,4249205653,santa bby❄️.,tweetsbymanii,in my bed.,,SouthernU 24’🐆 | artist 🎨,https://t.co/gAgccN48G6,,False,1796,1092,0,Sun Nov 15 20:22:03 +0000 2015,16176,,,True,False,11142,,RT @ilCaffeNero: when you step on your dogs paw and they make that little “aarf” sound https://t.co/NheWt0qAeZ,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_banners/4249205653/1601851466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,4249205653,4249205653,santa bby❄️.,tweetsbymanii,in my bed.,,SouthernU 24’🐆 | artist 🎨,https://t.co/gAgccN48G6,,False,1796,1092,0,Sun Nov 15 20:22:03 +0000 2015,16176,,,True,False,11142,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_banners/4249205653/1601851466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,4249205653,4249205653,santa bby❄️.,tweetsbymanii,in my bed.,,SouthernU 24’🐆 | artist 🎨,https://t.co/gAgccN48G6,,False,1796,1092,0,Sun Nov 15 20:22:03 +0000 2015,16176,,,True,False,11142,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ilCaffeNero', 'name': '.', 'id': 771728009954992128, 'id_str': '771728009954992128', 'indices': [3, 15]}], 'urls': [], 'media': [{'id': 1338533058476175360, 'id_str': '1338533058476175360', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/media/EpNsuY6W8AA-vFs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpNsuY6W8AA-vFs.jpg', 'url': 'https://t.co/NheWt0qAeZ', 'display_url': 'pic.twitter.com/NheWt0qAeZ', 'expanded_url': 'https://twitter.com/ilCaffeNero/status/1338533067837861888/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 660, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 994, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 994, 'resize': 'fit'}}, 'source_status_id': 1338533067837861888, 'source_status_id_str': '1338533067837861888', 'source_user_id': 771728009954992128, 'source_user_id_str': '771728009954992128'}]}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_banners/4249205653/1601851466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
extended_entities,4249205653,4249205653,santa bby❄️.,tweetsbymanii,in my bed.,,SouthernU 24’🐆 | artist 🎨,https://t.co/gAgccN48G6,,False,1796,1092,0,Sun Nov 15 20:22:03 +0000 2015,16176,,,True,False,11142,,"{'media': [{'id': 1338533058476175360, 'id_str': '1338533058476175360', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/media/EpNsuY6W8AA-vFs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpNsuY6W8AA-vFs.jpg', 'url': 'https://t.co/NheWt0qAeZ', 'display_url': 'pic.twitter.com/NheWt0qAeZ', 'expanded_url': 'https://twitter.com/ilCaffeNero/status/1338533067837861888/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 660, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 994, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 994, 'resize': 'fit'}}, 'source_status_id': 1338533067837861888, 'source_status_id_str': '1338533067837861888', 'source_user_id': 771728009954992128, 'source_user_id_str': '771728009954992128'}]}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_banners/4249205653/1601851466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,4249205653,4249205653,santa bby❄️.,tweetsbymanii,in my bed.,,SouthernU 24’🐆 | artist 🎨,https://t.co/gAgccN48G6,,False,1796,1092,0,Sun Nov 15 20:22:03 +0000 2015,16176,,,True,False,11142,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_images/1333141225298333696/Q9Sbukzv_normal.jpg,https://pbs.twimg.com/profile_banners/4249205653/1601851466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
