,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,1207202558386806785,1207202558386806785,mami 🤤,theloved1jay,Cali,,🌈 | i want some attention from you 😌 👻: elianaprincesaa,https://t.co/IJEfY58tqa,"{'urls': [{'url': 'https://t.co/IJEfY58tqa', 'expanded_url': 'http://snapchat.com/add/emzjunky', 'display_url': 'snapchat.com/add/emzjunky', 'indices': [0, 23]}]}",False,7243,1469,12,Wed Dec 18 07:35:02 +0000 2019,3987,,,False,False,135,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_banners/1207202558386806785/1592201574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
description,1207202558386806785,1207202558386806785,mami 🤤,theloved1jay,Cali,,🌈 | i want some attention from you 😌 👻: elianaprincesaa,https://t.co/IJEfY58tqa,{'urls': []},False,7243,1469,12,Wed Dec 18 07:35:02 +0000 2019,3987,,,False,False,135,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_banners/1207202558386806785/1592201574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,1207202558386806785,1207202558386806785,mami 🤤,theloved1jay,Cali,,🌈 | i want some attention from you 😌 👻: elianaprincesaa,https://t.co/IJEfY58tqa,,False,7243,1469,12,Wed Dec 18 07:35:02 +0000 2019,3987,,,False,False,135,,Wed Dec 16 02:37:38 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_banners/1207202558386806785/1592201574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,1207202558386806785,1207202558386806785,mami 🤤,theloved1jay,Cali,,🌈 | i want some attention from you 😌 👻: elianaprincesaa,https://t.co/IJEfY58tqa,,False,7243,1469,12,Wed Dec 18 07:35:02 +0000 2019,3987,,,False,False,135,,1339036938037325825,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_banners/1207202558386806785/1592201574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,1207202558386806785,1207202558386806785,mami 🤤,theloved1jay,Cali,,🌈 | i want some attention from you 😌 👻: elianaprincesaa,https://t.co/IJEfY58tqa,,False,7243,1469,12,Wed Dec 18 07:35:02 +0000 2019,3987,,,False,False,135,,1339036938037325825,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_banners/1207202558386806785/1592201574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,1207202558386806785,1207202558386806785,mami 🤤,theloved1jay,Cali,,🌈 | i want some attention from you 😌 👻: elianaprincesaa,https://t.co/IJEfY58tqa,,False,7243,1469,12,Wed Dec 18 07:35:02 +0000 2019,3987,,,False,False,135,,@BestBuy I have 2 PS5.. My kids dont want PS5 anymore cause they friends didn’t get them... so I’m trying to sell t… https://t.co/HeYRCZLhiH,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_banners/1207202558386806785/1592201574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,1207202558386806785,1207202558386806785,mami 🤤,theloved1jay,Cali,,🌈 | i want some attention from you 😌 👻: elianaprincesaa,https://t.co/IJEfY58tqa,,False,7243,1469,12,Wed Dec 18 07:35:02 +0000 2019,3987,,,False,False,135,,True,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_banners/1207202558386806785/1592201574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,1207202558386806785,1207202558386806785,mami 🤤,theloved1jay,Cali,,🌈 | i want some attention from you 😌 👻: elianaprincesaa,https://t.co/IJEfY58tqa,,False,7243,1469,12,Wed Dec 18 07:35:02 +0000 2019,3987,,,False,False,135,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BestBuy', 'name': 'Best Buy', 'id': 17475575, 'id_str': '17475575', 'indices': [0, 8]}], 'urls': [{'url': 'https://t.co/HeYRCZLhiH', 'expanded_url': 'https://twitter.com/i/web/status/1339036938037325825', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_banners/1207202558386806785/1592201574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,1207202558386806785,1207202558386806785,mami 🤤,theloved1jay,Cali,,🌈 | i want some attention from you 😌 👻: elianaprincesaa,https://t.co/IJEfY58tqa,,False,7243,1469,12,Wed Dec 18 07:35:02 +0000 2019,3987,,,False,False,135,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_banners/1207202558386806785/1592201574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,1207202558386806785,1207202558386806785,mami 🤤,theloved1jay,Cali,,🌈 | i want some attention from you 😌 👻: elianaprincesaa,https://t.co/IJEfY58tqa,,False,7243,1469,12,Wed Dec 18 07:35:02 +0000 2019,3987,,,False,False,135,,1338679924975013889,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_images/1330861095486152705/QQuPMzBA_normal.jpg,https://pbs.twimg.com/profile_banners/1207202558386806785/1592201574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
