,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,1300907988673273867,1300907988673273867,⭐⭐⭐RedTom(2)⭐⭐⭐,RedTom69AGAIN,,,New account /last one @RedTom69 suspended (3rd time)/@LFC since the 70s/Socialist/Atheist/Despise #racism/#TotalEclipseOfTheSun/#JFT96/#YNWA/RT 🚫 endorsement,,{'urls': []},False,348,580,0,Tue Sep 01 21:27:00 +0000 2020,2656,,,False,False,1839,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_banners/1300907988673273867/1600362791,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
created_at,1300907988673273867,1300907988673273867,⭐⭐⭐RedTom(2)⭐⭐⭐,RedTom69AGAIN,,,New account /last one @RedTom69 suspended (3rd time)/@LFC since the 70s/Socialist/Atheist/Despise #racism/#TotalEclipseOfTheSun/#JFT96/#YNWA/RT 🚫 endorsement,,,False,348,580,0,Tue Sep 01 21:27:00 +0000 2020,2656,,,False,False,1839,,Tue Dec 15 07:46:32 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_banners/1300907988673273867/1600362791,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
id,1300907988673273867,1300907988673273867,⭐⭐⭐RedTom(2)⭐⭐⭐,RedTom69AGAIN,,,New account /last one @RedTom69 suspended (3rd time)/@LFC since the 70s/Socialist/Atheist/Despise #racism/#TotalEclipseOfTheSun/#JFT96/#YNWA/RT 🚫 endorsement,,,False,348,580,0,Tue Sep 01 21:27:00 +0000 2020,2656,,,False,False,1839,,1338752284788977664,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_banners/1300907988673273867/1600362791,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
id_str,1300907988673273867,1300907988673273867,⭐⭐⭐RedTom(2)⭐⭐⭐,RedTom69AGAIN,,,New account /last one @RedTom69 suspended (3rd time)/@LFC since the 70s/Socialist/Atheist/Despise #racism/#TotalEclipseOfTheSun/#JFT96/#YNWA/RT 🚫 endorsement,,,False,348,580,0,Tue Sep 01 21:27:00 +0000 2020,2656,,,False,False,1839,,1338752284788977664,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_banners/1300907988673273867/1600362791,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
text,1300907988673273867,1300907988673273867,⭐⭐⭐RedTom(2)⭐⭐⭐,RedTom69AGAIN,,,New account /last one @RedTom69 suspended (3rd time)/@LFC since the 70s/Socialist/Atheist/Despise #racism/#TotalEclipseOfTheSun/#JFT96/#YNWA/RT 🚫 endorsement,,,False,348,580,0,Tue Sep 01 21:27:00 +0000 2020,2656,,,False,False,1839,,RT @ThatCivilTweet: Arrogant and offensive. Can you imagine having to work with these truth twisters?,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_banners/1300907988673273867/1600362791,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
truncated,1300907988673273867,1300907988673273867,⭐⭐⭐RedTom(2)⭐⭐⭐,RedTom69AGAIN,,,New account /last one @RedTom69 suspended (3rd time)/@LFC since the 70s/Socialist/Atheist/Despise #racism/#TotalEclipseOfTheSun/#JFT96/#YNWA/RT 🚫 endorsement,,,False,348,580,0,Tue Sep 01 21:27:00 +0000 2020,2656,,,False,False,1839,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_banners/1300907988673273867/1600362791,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
entities,1300907988673273867,1300907988673273867,⭐⭐⭐RedTom(2)⭐⭐⭐,RedTom69AGAIN,,,New account /last one @RedTom69 suspended (3rd time)/@LFC since the 70s/Socialist/Atheist/Despise #racism/#TotalEclipseOfTheSun/#JFT96/#YNWA/RT 🚫 endorsement,,,False,348,580,0,Tue Sep 01 21:27:00 +0000 2020,2656,,,False,False,1839,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ThatCivilTweet', 'name': 'That Civil Service tweet twice a day (fan account)', 'id': 1264862081301520384, 'id_str': '1264862081301520384', 'indices': [3, 18]}], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_banners/1300907988673273867/1600362791,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
source,1300907988673273867,1300907988673273867,⭐⭐⭐RedTom(2)⭐⭐⭐,RedTom69AGAIN,,,New account /last one @RedTom69 suspended (3rd time)/@LFC since the 70s/Socialist/Atheist/Despise #racism/#TotalEclipseOfTheSun/#JFT96/#YNWA/RT 🚫 endorsement,,,False,348,580,0,Tue Sep 01 21:27:00 +0000 2020,2656,,,False,False,1839,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_banners/1300907988673273867/1600362791,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_status_id,1300907988673273867,1300907988673273867,⭐⭐⭐RedTom(2)⭐⭐⭐,RedTom69AGAIN,,,New account /last one @RedTom69 suspended (3rd time)/@LFC since the 70s/Socialist/Atheist/Despise #racism/#TotalEclipseOfTheSun/#JFT96/#YNWA/RT 🚫 endorsement,,,False,348,580,0,Tue Sep 01 21:27:00 +0000 2020,2656,,,False,False,1839,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_banners/1300907988673273867/1600362791,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_status_id_str,1300907988673273867,1300907988673273867,⭐⭐⭐RedTom(2)⭐⭐⭐,RedTom69AGAIN,,,New account /last one @RedTom69 suspended (3rd time)/@LFC since the 70s/Socialist/Atheist/Despise #racism/#TotalEclipseOfTheSun/#JFT96/#YNWA/RT 🚫 endorsement,,,False,348,580,0,Tue Sep 01 21:27:00 +0000 2020,2656,,,False,False,1839,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_images/1301188480131911682/NBC_nXTf_normal.jpg,https://pbs.twimg.com/profile_banners/1300907988673273867/1600362791,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
