,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,1278909778962472960,1278909778962472960,Yasha,Yasha_jinn,USA,,"Aiming to become one of the top heavyweight grapplers. 

Muay Thai, Brazilian Jiujitsu, Thrash Metal and AC Milan.

#SempreMilan 🔴⚫️",,{'urls': []},False,5,13,0,Fri Jul 03 04:33:53 +0000 2020,484,,,False,False,115,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_banners/1278909778962472960/1605874155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,1278909778962472960,1278909778962472960,Yasha,Yasha_jinn,USA,,"Aiming to become one of the top heavyweight grapplers. 

Muay Thai, Brazilian Jiujitsu, Thrash Metal and AC Milan.

#SempreMilan 🔴⚫️",,,False,5,13,0,Fri Jul 03 04:33:53 +0000 2020,484,,,False,False,115,,Sun Dec 13 05:42:08 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_banners/1278909778962472960/1605874155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,1278909778962472960,1278909778962472960,Yasha,Yasha_jinn,USA,,"Aiming to become one of the top heavyweight grapplers. 

Muay Thai, Brazilian Jiujitsu, Thrash Metal and AC Milan.

#SempreMilan 🔴⚫️",,,False,5,13,0,Fri Jul 03 04:33:53 +0000 2020,484,,,False,False,115,,1337996205620510721,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_banners/1278909778962472960/1605874155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,1278909778962472960,1278909778962472960,Yasha,Yasha_jinn,USA,,"Aiming to become one of the top heavyweight grapplers. 

Muay Thai, Brazilian Jiujitsu, Thrash Metal and AC Milan.

#SempreMilan 🔴⚫️",,,False,5,13,0,Fri Jul 03 04:33:53 +0000 2020,484,,,False,False,115,,1337996205620510721,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_banners/1278909778962472960/1605874155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,1278909778962472960,1278909778962472960,Yasha,Yasha_jinn,USA,,"Aiming to become one of the top heavyweight grapplers. 

Muay Thai, Brazilian Jiujitsu, Thrash Metal and AC Milan.

#SempreMilan 🔴⚫️",,,False,5,13,0,Fri Jul 03 04:33:53 +0000 2020,484,,,False,False,115,,THIS FUCKIN FIGHT!!!!! #UFC256,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_banners/1278909778962472960/1605874155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,1278909778962472960,1278909778962472960,Yasha,Yasha_jinn,USA,,"Aiming to become one of the top heavyweight grapplers. 

Muay Thai, Brazilian Jiujitsu, Thrash Metal and AC Milan.

#SempreMilan 🔴⚫️",,,False,5,13,0,Fri Jul 03 04:33:53 +0000 2020,484,,,False,False,115,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_banners/1278909778962472960/1605874155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,1278909778962472960,1278909778962472960,Yasha,Yasha_jinn,USA,,"Aiming to become one of the top heavyweight grapplers. 

Muay Thai, Brazilian Jiujitsu, Thrash Metal and AC Milan.

#SempreMilan 🔴⚫️",,,False,5,13,0,Fri Jul 03 04:33:53 +0000 2020,484,,,False,False,115,,"{'hashtags': [{'text': 'UFC256', 'indices': [23, 30]}], 'symbols': [], 'user_mentions': [], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_banners/1278909778962472960/1605874155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,1278909778962472960,1278909778962472960,Yasha,Yasha_jinn,USA,,"Aiming to become one of the top heavyweight grapplers. 

Muay Thai, Brazilian Jiujitsu, Thrash Metal and AC Milan.

#SempreMilan 🔴⚫️",,,False,5,13,0,Fri Jul 03 04:33:53 +0000 2020,484,,,False,False,115,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_banners/1278909778962472960/1605874155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,1278909778962472960,1278909778962472960,Yasha,Yasha_jinn,USA,,"Aiming to become one of the top heavyweight grapplers. 

Muay Thai, Brazilian Jiujitsu, Thrash Metal and AC Milan.

#SempreMilan 🔴⚫️",,,False,5,13,0,Fri Jul 03 04:33:53 +0000 2020,484,,,False,False,115,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_banners/1278909778962472960/1605874155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id_str,1278909778962472960,1278909778962472960,Yasha,Yasha_jinn,USA,,"Aiming to become one of the top heavyweight grapplers. 

Muay Thai, Brazilian Jiujitsu, Thrash Metal and AC Milan.

#SempreMilan 🔴⚫️",,,False,5,13,0,Fri Jul 03 04:33:53 +0000 2020,484,,,False,False,115,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_images/1328256075565461506/0q9d7Abf_normal.jpg,https://pbs.twimg.com/profile_banners/1278909778962472960/1605874155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
