,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,861675139536232449,861675139536232449,Dyani🌱🦋,jaleecee,Chicago ✈️ Texas,,afro-latina 🇵🇷🇲🇽gay|engaged💍Full time resin artist 🎨✨,https://t.co/cGDoRezxIa,"{'urls': [{'url': 'https://t.co/cGDoRezxIa', 'expanded_url': 'https://etsy.me/2YVsFf2', 'display_url': 'etsy.me/2YVsFf2', 'indices': [0, 23]}]}",False,11056,3223,15,Mon May 08 20:12:17 +0000 2017,17917,,,False,False,25741,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_banners/861675139536232449/1594697313,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
description,861675139536232449,861675139536232449,Dyani🌱🦋,jaleecee,Chicago ✈️ Texas,,afro-latina 🇵🇷🇲🇽gay|engaged💍Full time resin artist 🎨✨,https://t.co/cGDoRezxIa,{'urls': []},False,11056,3223,15,Mon May 08 20:12:17 +0000 2017,17917,,,False,False,25741,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_banners/861675139536232449/1594697313,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,861675139536232449,861675139536232449,Dyani🌱🦋,jaleecee,Chicago ✈️ Texas,,afro-latina 🇵🇷🇲🇽gay|engaged💍Full time resin artist 🎨✨,https://t.co/cGDoRezxIa,,False,11056,3223,15,Mon May 08 20:12:17 +0000 2017,17917,,,False,False,25741,,Tue Dec 15 08:11:10 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_banners/861675139536232449/1594697313,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,861675139536232449,861675139536232449,Dyani🌱🦋,jaleecee,Chicago ✈️ Texas,,afro-latina 🇵🇷🇲🇽gay|engaged💍Full time resin artist 🎨✨,https://t.co/cGDoRezxIa,,False,11056,3223,15,Mon May 08 20:12:17 +0000 2017,17917,,,False,False,25741,,1338758487174688769,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_banners/861675139536232449/1594697313,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,861675139536232449,861675139536232449,Dyani🌱🦋,jaleecee,Chicago ✈️ Texas,,afro-latina 🇵🇷🇲🇽gay|engaged💍Full time resin artist 🎨✨,https://t.co/cGDoRezxIa,,False,11056,3223,15,Mon May 08 20:12:17 +0000 2017,17917,,,False,False,25741,,1338758487174688769,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_banners/861675139536232449/1594697313,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,861675139536232449,861675139536232449,Dyani🌱🦋,jaleecee,Chicago ✈️ Texas,,afro-latina 🇵🇷🇲🇽gay|engaged💍Full time resin artist 🎨✨,https://t.co/cGDoRezxIa,,False,11056,3223,15,Mon May 08 20:12:17 +0000 2017,17917,,,False,False,25741,,Im drunk as fuck,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_banners/861675139536232449/1594697313,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,861675139536232449,861675139536232449,Dyani🌱🦋,jaleecee,Chicago ✈️ Texas,,afro-latina 🇵🇷🇲🇽gay|engaged💍Full time resin artist 🎨✨,https://t.co/cGDoRezxIa,,False,11056,3223,15,Mon May 08 20:12:17 +0000 2017,17917,,,False,False,25741,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_banners/861675139536232449/1594697313,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,861675139536232449,861675139536232449,Dyani🌱🦋,jaleecee,Chicago ✈️ Texas,,afro-latina 🇵🇷🇲🇽gay|engaged💍Full time resin artist 🎨✨,https://t.co/cGDoRezxIa,,False,11056,3223,15,Mon May 08 20:12:17 +0000 2017,17917,,,False,False,25741,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_banners/861675139536232449/1594697313,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,861675139536232449,861675139536232449,Dyani🌱🦋,jaleecee,Chicago ✈️ Texas,,afro-latina 🇵🇷🇲🇽gay|engaged💍Full time resin artist 🎨✨,https://t.co/cGDoRezxIa,,False,11056,3223,15,Mon May 08 20:12:17 +0000 2017,17917,,,False,False,25741,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_banners/861675139536232449/1594697313,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,861675139536232449,861675139536232449,Dyani🌱🦋,jaleecee,Chicago ✈️ Texas,,afro-latina 🇵🇷🇲🇽gay|engaged💍Full time resin artist 🎨✨,https://t.co/cGDoRezxIa,,False,11056,3223,15,Mon May 08 20:12:17 +0000 2017,17917,,,False,False,25741,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_images/1281435682360012801/FvxoEw9x_normal.jpg,https://pbs.twimg.com/profile_banners/861675139536232449/1594697313,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
