,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,{'urls': []},False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,Tue Dec 15 06:34:34 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,1338734173574590466,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,1338734173574590466,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,@Pootish2 show off,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Pootish2', 'name': 'Unknown User! (Awake Boi)', 'id': 1247782732949630979, 'id_str': '1247782732949630979', 'indices': [0, 9]}], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,1338734109921689600,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id_str,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,1338734109921689600,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,1247782732949630979,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,1247782732949630979,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,Pootish2,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,1293524644344070150,1293524644344070150,꧁Alex꧂‽ ❅ The Gogo stan.,SonicsOnlyFans,,,꧁Trans rights are human rights! Pansexual #ActuallyAutistic #BlackLivesMatter꧂ He/Him. @notfunnyking is so cool he’s a legend,,,False,744,714,13,Wed Aug 12 12:28:09 +0000 2020,37194,,,False,False,21878,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_images/1334956968176443393/jEss41hO_normal.jpg,https://pbs.twimg.com/profile_banners/1293524644344070150/1607009688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
