,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,2352021199,2352021199,Pizza Caniff,PizzaCaniffs,Pizza,,Taylor makes me feel hungry for pizza!,http://t.co/uVqXJyJ9Ed,"{'urls': [{'url': 'http://t.co/uVqXJyJ9Ed', 'expanded_url': 'http://F.O.O.D.COM', 'display_url': 'F.O.O.D.COM', 'indices': [0, 22]}]}",False,39,104,0,Wed Feb 19 17:28:45 +0000 2014,1153,,,False,False,856,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_banners/2352021199/1438302058,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none
description,2352021199,2352021199,Pizza Caniff,PizzaCaniffs,Pizza,,Taylor makes me feel hungry for pizza!,http://t.co/uVqXJyJ9Ed,{'urls': []},False,39,104,0,Wed Feb 19 17:28:45 +0000 2014,1153,,,False,False,856,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_banners/2352021199/1438302058,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none
created_at,2352021199,2352021199,Pizza Caniff,PizzaCaniffs,Pizza,,Taylor makes me feel hungry for pizza!,http://t.co/uVqXJyJ9Ed,,False,39,104,0,Wed Feb 19 17:28:45 +0000 2014,1153,,,False,False,856,,Tue Oct 13 01:06:55 +0000 2015,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_banners/2352021199/1438302058,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none
id,2352021199,2352021199,Pizza Caniff,PizzaCaniffs,Pizza,,Taylor makes me feel hungry for pizza!,http://t.co/uVqXJyJ9Ed,,False,39,104,0,Wed Feb 19 17:28:45 +0000 2014,1153,,,False,False,856,,653738652695138304,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_banners/2352021199/1438302058,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none
id_str,2352021199,2352021199,Pizza Caniff,PizzaCaniffs,Pizza,,Taylor makes me feel hungry for pizza!,http://t.co/uVqXJyJ9Ed,,False,39,104,0,Wed Feb 19 17:28:45 +0000 2014,1153,,,False,False,856,,653738652695138304,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_banners/2352021199/1438302058,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none
text,2352021199,2352021199,Pizza Caniff,PizzaCaniffs,Pizza,,Taylor makes me feel hungry for pizza!,http://t.co/uVqXJyJ9Ed,,False,39,104,0,Wed Feb 19 17:28:45 +0000 2014,1153,,,False,False,856,,🔴 LIVE on #YouNow - https://t.co/A9W2dMecn3,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_banners/2352021199/1438302058,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none
truncated,2352021199,2352021199,Pizza Caniff,PizzaCaniffs,Pizza,,Taylor makes me feel hungry for pizza!,http://t.co/uVqXJyJ9Ed,,False,39,104,0,Wed Feb 19 17:28:45 +0000 2014,1153,,,False,False,856,,False,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_banners/2352021199/1438302058,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none
entities,2352021199,2352021199,Pizza Caniff,PizzaCaniffs,Pizza,,Taylor makes me feel hungry for pizza!,http://t.co/uVqXJyJ9Ed,,False,39,104,0,Wed Feb 19 17:28:45 +0000 2014,1153,,,False,False,856,,"{'hashtags': [{'text': 'YouNow', 'indices': [10, 17]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/A9W2dMecn3', 'expanded_url': 'https://www.younow.com/diaveion/71499696/11572291/i8aKK9Zmih/b', 'display_url': 'younow.com/diaveion/71499…', 'indices': [20, 43]}]}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_banners/2352021199/1438302058,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none
source,2352021199,2352021199,Pizza Caniff,PizzaCaniffs,Pizza,,Taylor makes me feel hungry for pizza!,http://t.co/uVqXJyJ9Ed,,False,39,104,0,Wed Feb 19 17:28:45 +0000 2014,1153,,,False,False,856,,"<a href=""http://www.younow.com"" rel=""nofollow"">YouNow</a>",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_banners/2352021199/1438302058,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_status_id,2352021199,2352021199,Pizza Caniff,PizzaCaniffs,Pizza,,Taylor makes me feel hungry for pizza!,http://t.co/uVqXJyJ9Ed,,False,39,104,0,Wed Feb 19 17:28:45 +0000 2014,1153,,,False,False,856,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_images/626910574446821377/1u8ypcba_normal.png,https://pbs.twimg.com/profile_banners/2352021199/1438302058,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none
