,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,749789174660685824,749789174660685824,marcela 🎀🖤,marcela_rakel,"Abilene, TX",,everything happens for a reason. 💘,,{'urls': []},False,381,385,0,Mon Jul 04 02:17:24 +0000 2016,19865,,,False,False,6345,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_banners/749789174660685824/1547783386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,749789174660685824,749789174660685824,marcela 🎀🖤,marcela_rakel,"Abilene, TX",,everything happens for a reason. 💘,,,False,381,385,0,Mon Jul 04 02:17:24 +0000 2016,19865,,,False,False,6345,,Mon Dec 14 23:48:53 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_banners/749789174660685824/1547783386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,749789174660685824,749789174660685824,marcela 🎀🖤,marcela_rakel,"Abilene, TX",,everything happens for a reason. 💘,,,False,381,385,0,Mon Jul 04 02:17:24 +0000 2016,19865,,,False,False,6345,,1338632083544166401,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_banners/749789174660685824/1547783386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,749789174660685824,749789174660685824,marcela 🎀🖤,marcela_rakel,"Abilene, TX",,everything happens for a reason. 💘,,,False,381,385,0,Mon Jul 04 02:17:24 +0000 2016,19865,,,False,False,6345,,1338632083544166401,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_banners/749789174660685824/1547783386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,749789174660685824,749789174660685824,marcela 🎀🖤,marcela_rakel,"Abilene, TX",,everything happens for a reason. 💘,,,False,381,385,0,Mon Jul 04 02:17:24 +0000 2016,19865,,,False,False,6345,,@gabbbyr94 lol don’t no one come here. 🙄,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_banners/749789174660685824/1547783386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,749789174660685824,749789174660685824,marcela 🎀🖤,marcela_rakel,"Abilene, TX",,everything happens for a reason. 💘,,,False,381,385,0,Mon Jul 04 02:17:24 +0000 2016,19865,,,False,False,6345,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_banners/749789174660685824/1547783386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,749789174660685824,749789174660685824,marcela 🎀🖤,marcela_rakel,"Abilene, TX",,everything happens for a reason. 💘,,,False,381,385,0,Mon Jul 04 02:17:24 +0000 2016,19865,,,False,False,6345,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gabbbyr94', 'name': 'Gabrielle💀', 'id': 1306011522930561025, 'id_str': '1306011522930561025', 'indices': [0, 10]}], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_banners/749789174660685824/1547783386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,749789174660685824,749789174660685824,marcela 🎀🖤,marcela_rakel,"Abilene, TX",,everything happens for a reason. 💘,,,False,381,385,0,Mon Jul 04 02:17:24 +0000 2016,19865,,,False,False,6345,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_banners/749789174660685824/1547783386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,749789174660685824,749789174660685824,marcela 🎀🖤,marcela_rakel,"Abilene, TX",,everything happens for a reason. 💘,,,False,381,385,0,Mon Jul 04 02:17:24 +0000 2016,19865,,,False,False,6345,,1338631974953627654,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_banners/749789174660685824/1547783386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id_str,749789174660685824,749789174660685824,marcela 🎀🖤,marcela_rakel,"Abilene, TX",,everything happens for a reason. 💘,,,False,381,385,0,Mon Jul 04 02:17:24 +0000 2016,19865,,,False,False,6345,,1338631974953627654,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_images/1325865996347990017/j5TWjVKs_normal.jpg,https://pbs.twimg.com/profile_banners/749789174660685824/1547783386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
