,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,{'urls': []},False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,Wed Dec 16 08:45:59 +0000 2020,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,1339129635217547265,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,1339129635217547265,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,@jingosgee Ndicenga wena njeyna 🤧,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jingosgee', 'name': '🏄\u200d♀️', 'id': 874217692697419780, 'id_str': '874217692697419780', 'indices': [0, 10]}], 'urls': []}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,1339129326978134017,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id_str,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,1339129326978134017,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
