,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,130783191,130783191,🎩 Derik Duley 🐊,Festerduley,,,"Lover of God, Nicole, and games! Designer and blogger at Lagniappe Games.      Check out my new roll-and-write, Ancient Artifacts, here: https://t.co/bcDxWpKvdz",https://t.co/Z0YumIiQtO,"{'urls': [{'url': 'https://t.co/Z0YumIiQtO', 'expanded_url': 'http://www.lagniappe-games.com', 'display_url': 'lagniappe-games.com', 'indices': [0, 23]}]}",False,1004,848,38,Thu Apr 08 08:55:19 +0000 2010,49409,,,True,False,14743,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_banners/130783191/1495082454,850585,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none
description,130783191,130783191,🎩 Derik Duley 🐊,Festerduley,,,"Lover of God, Nicole, and games! Designer and blogger at Lagniappe Games.      Check out my new roll-and-write, Ancient Artifacts, here: https://t.co/bcDxWpKvdz",https://t.co/Z0YumIiQtO,"{'urls': [{'url': 'https://t.co/bcDxWpKvdz', 'expanded_url': 'https://goo.gl/YwBSom', 'display_url': 'goo.gl/YwBSom', 'indices': [137, 160]}]}",False,1004,848,38,Thu Apr 08 08:55:19 +0000 2010,49409,,,True,False,14743,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_banners/130783191/1495082454,850585,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none
created_at,130783191,130783191,🎩 Derik Duley 🐊,Festerduley,,,"Lover of God, Nicole, and games! Designer and blogger at Lagniappe Games.      Check out my new roll-and-write, Ancient Artifacts, here: https://t.co/bcDxWpKvdz",https://t.co/Z0YumIiQtO,,False,1004,848,38,Thu Apr 08 08:55:19 +0000 2010,49409,,,True,False,14743,,Wed Dec 16 01:21:05 +0000 2020,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_banners/130783191/1495082454,850585,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none
id,130783191,130783191,🎩 Derik Duley 🐊,Festerduley,,,"Lover of God, Nicole, and games! Designer and blogger at Lagniappe Games.      Check out my new roll-and-write, Ancient Artifacts, here: https://t.co/bcDxWpKvdz",https://t.co/Z0YumIiQtO,,False,1004,848,38,Thu Apr 08 08:55:19 +0000 2010,49409,,,True,False,14743,,1339017674316103680,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_banners/130783191/1495082454,850585,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none
id_str,130783191,130783191,🎩 Derik Duley 🐊,Festerduley,,,"Lover of God, Nicole, and games! Designer and blogger at Lagniappe Games.      Check out my new roll-and-write, Ancient Artifacts, here: https://t.co/bcDxWpKvdz",https://t.co/Z0YumIiQtO,,False,1004,848,38,Thu Apr 08 08:55:19 +0000 2010,49409,,,True,False,14743,,1339017674316103680,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_banners/130783191/1495082454,850585,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none
text,130783191,130783191,🎩 Derik Duley 🐊,Festerduley,,,"Lover of God, Nicole, and games! Designer and blogger at Lagniappe Games.      Check out my new roll-and-write, Ancient Artifacts, here: https://t.co/bcDxWpKvdz",https://t.co/Z0YumIiQtO,,False,1004,848,38,Thu Apr 08 08:55:19 +0000 2010,49409,,,True,False,14743,,"@HyperboleGrant I never enjoy ""shaggy dog"" stories. The fact that this one has tons of non-sensical chrome with lot… https://t.co/HK3gtRunc3",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_banners/130783191/1495082454,850585,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none
truncated,130783191,130783191,🎩 Derik Duley 🐊,Festerduley,,,"Lover of God, Nicole, and games! Designer and blogger at Lagniappe Games.      Check out my new roll-and-write, Ancient Artifacts, here: https://t.co/bcDxWpKvdz",https://t.co/Z0YumIiQtO,,False,1004,848,38,Thu Apr 08 08:55:19 +0000 2010,49409,,,True,False,14743,,True,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_banners/130783191/1495082454,850585,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none
entities,130783191,130783191,🎩 Derik Duley 🐊,Festerduley,,,"Lover of God, Nicole, and games! Designer and blogger at Lagniappe Games.      Check out my new roll-and-write, Ancient Artifacts, here: https://t.co/bcDxWpKvdz",https://t.co/Z0YumIiQtO,,False,1004,848,38,Thu Apr 08 08:55:19 +0000 2010,49409,,,True,False,14743,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HyperboleGrant', 'name': 'Grant Rodiek 🦊', 'id': 23799419, 'id_str': '23799419', 'indices': [0, 15]}], 'urls': [{'url': 'https://t.co/HK3gtRunc3', 'expanded_url': 'https://twitter.com/i/web/status/1339017674316103680', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_banners/130783191/1495082454,850585,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none
source,130783191,130783191,🎩 Derik Duley 🐊,Festerduley,,,"Lover of God, Nicole, and games! Designer and blogger at Lagniappe Games.      Check out my new roll-and-write, Ancient Artifacts, here: https://t.co/bcDxWpKvdz",https://t.co/Z0YumIiQtO,,False,1004,848,38,Thu Apr 08 08:55:19 +0000 2010,49409,,,True,False,14743,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_banners/130783191/1495082454,850585,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none
in_reply_to_status_id,130783191,130783191,🎩 Derik Duley 🐊,Festerduley,,,"Lover of God, Nicole, and games! Designer and blogger at Lagniappe Games.      Check out my new roll-and-write, Ancient Artifacts, here: https://t.co/bcDxWpKvdz",https://t.co/Z0YumIiQtO,,False,1004,848,38,Thu Apr 08 08:55:19 +0000 2010,49409,,,True,False,14743,,1339009032988717056,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_images/1032243228035047426/0cd7mTuS_normal.jpg,https://pbs.twimg.com/profile_banners/130783191/1495082454,850585,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none
