,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,1231711005522223105,1231711005522223105,回 Jazz | Cheols Girl.🍒,sparklesseulgi,Mingi / minor / black  ☾ ,,#Jungkook: stan weki meki.  (she/her),https://t.co/WrvtpnMJ8v,"{'urls': [{'url': 'https://t.co/WrvtpnMJ8v', 'expanded_url': 'https://blacklivesmatters.carrd.co', 'display_url': 'blacklivesmatters.carrd.co', 'indices': [0, 23]}]}",False,534,589,16,Sun Feb 23 22:42:49 +0000 2020,38959,,,False,False,26341,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_banners/1231711005522223105/1605123536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
description,1231711005522223105,1231711005522223105,回 Jazz | Cheols Girl.🍒,sparklesseulgi,Mingi / minor / black  ☾ ,,#Jungkook: stan weki meki.  (she/her),https://t.co/WrvtpnMJ8v,{'urls': []},False,534,589,16,Sun Feb 23 22:42:49 +0000 2020,38959,,,False,False,26341,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_banners/1231711005522223105/1605123536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,1231711005522223105,1231711005522223105,回 Jazz | Cheols Girl.🍒,sparklesseulgi,Mingi / minor / black  ☾ ,,#Jungkook: stan weki meki.  (she/her),https://t.co/WrvtpnMJ8v,,False,534,589,16,Sun Feb 23 22:42:49 +0000 2020,38959,,,False,False,26341,,Sat Dec 12 16:49:18 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_banners/1231711005522223105/1605123536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,1231711005522223105,1231711005522223105,回 Jazz | Cheols Girl.🍒,sparklesseulgi,Mingi / minor / black  ☾ ,,#Jungkook: stan weki meki.  (she/her),https://t.co/WrvtpnMJ8v,,False,534,589,16,Sun Feb 23 22:42:49 +0000 2020,38959,,,False,False,26341,,1337801716033581056,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_banners/1231711005522223105/1605123536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,1231711005522223105,1231711005522223105,回 Jazz | Cheols Girl.🍒,sparklesseulgi,Mingi / minor / black  ☾ ,,#Jungkook: stan weki meki.  (she/her),https://t.co/WrvtpnMJ8v,,False,534,589,16,Sun Feb 23 22:42:49 +0000 2020,38959,,,False,False,26341,,1337801716033581056,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_banners/1231711005522223105/1605123536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,1231711005522223105,1231711005522223105,回 Jazz | Cheols Girl.🍒,sparklesseulgi,Mingi / minor / black  ☾ ,,#Jungkook: stan weki meki.  (she/her),https://t.co/WrvtpnMJ8v,,False,534,589,16,Sun Feb 23 22:42:49 +0000 2020,38959,,,False,False,26341,,RT @nggasvt: i present: my wonu edit😼 https://t.co/DQIwRRN6wr,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_banners/1231711005522223105/1605123536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,1231711005522223105,1231711005522223105,回 Jazz | Cheols Girl.🍒,sparklesseulgi,Mingi / minor / black  ☾ ,,#Jungkook: stan weki meki.  (she/her),https://t.co/WrvtpnMJ8v,,False,534,589,16,Sun Feb 23 22:42:49 +0000 2020,38959,,,False,False,26341,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_banners/1231711005522223105/1605123536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,1231711005522223105,1231711005522223105,回 Jazz | Cheols Girl.🍒,sparklesseulgi,Mingi / minor / black  ☾ ,,#Jungkook: stan weki meki.  (she/her),https://t.co/WrvtpnMJ8v,,False,534,589,16,Sun Feb 23 22:42:49 +0000 2020,38959,,,False,False,26341,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nggasvt', 'name': 'svt’s bodyguard🤠', 'id': 1288528040650211329, 'id_str': '1288528040650211329', 'indices': [3, 11]}], 'urls': [], 'media': [{'id': 1337552995970637826, 'id_str': '1337552995970637826', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1337552995970637826/pu/img/7GI1SkZ8USkYWhlM.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1337552995970637826/pu/img/7GI1SkZ8USkYWhlM.jpg', 'url': 'https://t.co/DQIwRRN6wr', 'display_url': 'pic.twitter.com/DQIwRRN6wr', 'expanded_url': 'https://twitter.com/nggasvt/status/1337553043823407106/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 960, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1337553043823407106, 'source_status_id_str': '1337553043823407106', 'source_user_id': 1288528040650211329, 'source_user_id_str': '1288528040650211329'}]}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_banners/1231711005522223105/1605123536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
extended_entities,1231711005522223105,1231711005522223105,回 Jazz | Cheols Girl.🍒,sparklesseulgi,Mingi / minor / black  ☾ ,,#Jungkook: stan weki meki.  (she/her),https://t.co/WrvtpnMJ8v,,False,534,589,16,Sun Feb 23 22:42:49 +0000 2020,38959,,,False,False,26341,,"{'media': [{'id': 1337552995970637826, 'id_str': '1337552995970637826', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1337552995970637826/pu/img/7GI1SkZ8USkYWhlM.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1337552995970637826/pu/img/7GI1SkZ8USkYWhlM.jpg', 'url': 'https://t.co/DQIwRRN6wr', 'display_url': 'pic.twitter.com/DQIwRRN6wr', 'expanded_url': 'https://twitter.com/nggasvt/status/1337553043823407106/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 960, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1337553043823407106, 'source_status_id_str': '1337553043823407106', 'source_user_id': 1288528040650211329, 'source_user_id_str': '1288528040650211329', 'video_info': {'aspect_ratio': [3, 4], 'duration_millis': 10833, 'variants': [{'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1337552995970637826/pu/vid/320x426/N-UAHnoe2n3aPJBQ.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1337552995970637826/pu/pl/se4Ub3mUcdyxyYrh.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1337552995970637826/pu/vid/360x480/oGNhD2N2vjtLDF7C.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1337552995970637826/pu/vid/720x960/vMhHs69lFO_DzU7O.mp4?tag=10'}]}, 'additional_media_info': {'monetizable': False}}]}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_banners/1231711005522223105/1605123536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,1231711005522223105,1231711005522223105,回 Jazz | Cheols Girl.🍒,sparklesseulgi,Mingi / minor / black  ☾ ,,#Jungkook: stan weki meki.  (she/her),https://t.co/WrvtpnMJ8v,,False,534,589,16,Sun Feb 23 22:42:49 +0000 2020,38959,,,False,False,26341,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_images/1326612220936130562/nGsHt6F0_normal.jpg,https://pbs.twimg.com/profile_banners/1231711005522223105/1605123536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
