,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,732908479342579712,732908479342579712,𝓛𝓲𝓽𝓽𝓵𝓮 𝓛𝓮𝔁𝓲 ♡ I LOVE DANAE,LexiLovesCait,30.06 ✿ she/her ✿ CAC ,,Cᴀɪᴛʀɪᴏɴᴀ Bᴀʟғᴇ named me ℓιттℓє ℓєχι,https://t.co/Q7fMpnnatz,"{'urls': [{'url': 'https://t.co/Q7fMpnnatz', 'expanded_url': 'https://ohmycait.tumblr.com/post/175690792078/my-experience-meeting-cait-something-possitive', 'display_url': 'ohmycait.tumblr.com/post/175690792…', 'indices': [0, 23]}]}",False,2029,1185,33,Wed May 18 12:19:33 +0000 2016,48276,,,True,False,38536,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_banners/732908479342579712/1569973382,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none
description,732908479342579712,732908479342579712,𝓛𝓲𝓽𝓽𝓵𝓮 𝓛𝓮𝔁𝓲 ♡ I LOVE DANAE,LexiLovesCait,30.06 ✿ she/her ✿ CAC ,,Cᴀɪᴛʀɪᴏɴᴀ Bᴀʟғᴇ named me ℓιттℓє ℓєχι,https://t.co/Q7fMpnnatz,{'urls': []},False,2029,1185,33,Wed May 18 12:19:33 +0000 2016,48276,,,True,False,38536,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_banners/732908479342579712/1569973382,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none
created_at,732908479342579712,732908479342579712,𝓛𝓲𝓽𝓽𝓵𝓮 𝓛𝓮𝔁𝓲 ♡ I LOVE DANAE,LexiLovesCait,30.06 ✿ she/her ✿ CAC ,,Cᴀɪᴛʀɪᴏɴᴀ Bᴀʟғᴇ named me ℓιттℓє ℓєχι,https://t.co/Q7fMpnnatz,,False,2029,1185,33,Wed May 18 12:19:33 +0000 2016,48276,,,True,False,38536,,Mon Dec 14 23:03:59 +0000 2020,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_banners/732908479342579712/1569973382,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none
id,732908479342579712,732908479342579712,𝓛𝓲𝓽𝓽𝓵𝓮 𝓛𝓮𝔁𝓲 ♡ I LOVE DANAE,LexiLovesCait,30.06 ✿ she/her ✿ CAC ,,Cᴀɪᴛʀɪᴏɴᴀ Bᴀʟғᴇ named me ℓιттℓє ℓєχι,https://t.co/Q7fMpnnatz,,False,2029,1185,33,Wed May 18 12:19:33 +0000 2016,48276,,,True,False,38536,,1338620780121382912,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_banners/732908479342579712/1569973382,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none
id_str,732908479342579712,732908479342579712,𝓛𝓲𝓽𝓽𝓵𝓮 𝓛𝓮𝔁𝓲 ♡ I LOVE DANAE,LexiLovesCait,30.06 ✿ she/her ✿ CAC ,,Cᴀɪᴛʀɪᴏɴᴀ Bᴀʟғᴇ named me ℓιттℓє ℓєχι,https://t.co/Q7fMpnnatz,,False,2029,1185,33,Wed May 18 12:19:33 +0000 2016,48276,,,True,False,38536,,1338620780121382912,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_banners/732908479342579712/1569973382,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none
text,732908479342579712,732908479342579712,𝓛𝓲𝓽𝓽𝓵𝓮 𝓛𝓮𝔁𝓲 ♡ I LOVE DANAE,LexiLovesCait,30.06 ✿ she/her ✿ CAC ,,Cᴀɪᴛʀɪᴏɴᴀ Bᴀʟғᴇ named me ℓιттℓє ℓєχι,https://t.co/Q7fMpnnatz,,False,2029,1185,33,Wed May 18 12:19:33 +0000 2016,48276,,,True,False,38536,,RT @mrscbalfe: jamieclaire 👩‍❤️‍💋‍👨 × evermore 💿 https://t.co/rfvt7QEEVL,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_banners/732908479342579712/1569973382,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none
truncated,732908479342579712,732908479342579712,𝓛𝓲𝓽𝓽𝓵𝓮 𝓛𝓮𝔁𝓲 ♡ I LOVE DANAE,LexiLovesCait,30.06 ✿ she/her ✿ CAC ,,Cᴀɪᴛʀɪᴏɴᴀ Bᴀʟғᴇ named me ℓιттℓє ℓєχι,https://t.co/Q7fMpnnatz,,False,2029,1185,33,Wed May 18 12:19:33 +0000 2016,48276,,,True,False,38536,,False,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_banners/732908479342579712/1569973382,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none
entities,732908479342579712,732908479342579712,𝓛𝓲𝓽𝓽𝓵𝓮 𝓛𝓮𝔁𝓲 ♡ I LOVE DANAE,LexiLovesCait,30.06 ✿ she/her ✿ CAC ,,Cᴀɪᴛʀɪᴏɴᴀ Bᴀʟғᴇ named me ℓιттℓє ℓєχι,https://t.co/Q7fMpnnatz,,False,2029,1185,33,Wed May 18 12:19:33 +0000 2016,48276,,,True,False,38536,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mrscbalfe', 'name': 'e.', 'id': 1205298899767955457, 'id_str': '1205298899767955457', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1338572580740100097, 'id_str': '1338572580740100097', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1338572580740100097/pu/img/AMqEPrd3O50rwR4s.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1338572580740100097/pu/img/AMqEPrd3O50rwR4s.jpg', 'url': 'https://t.co/rfvt7QEEVL', 'display_url': 'pic.twitter.com/rfvt7QEEVL', 'expanded_url': 'https://twitter.com/mrscbalfe/status/1338573299278876678/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 718, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 381, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 673, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1338573299278876678, 'source_status_id_str': '1338573299278876678', 'source_user_id': 1205298899767955457, 'source_user_id_str': '1205298899767955457'}]}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_banners/732908479342579712/1569973382,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none
extended_entities,732908479342579712,732908479342579712,𝓛𝓲𝓽𝓽𝓵𝓮 𝓛𝓮𝔁𝓲 ♡ I LOVE DANAE,LexiLovesCait,30.06 ✿ she/her ✿ CAC ,,Cᴀɪᴛʀɪᴏɴᴀ Bᴀʟғᴇ named me ℓιттℓє ℓєχι,https://t.co/Q7fMpnnatz,,False,2029,1185,33,Wed May 18 12:19:33 +0000 2016,48276,,,True,False,38536,,"{'media': [{'id': 1338572580740100097, 'id_str': '1338572580740100097', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1338572580740100097/pu/img/AMqEPrd3O50rwR4s.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1338572580740100097/pu/img/AMqEPrd3O50rwR4s.jpg', 'url': 'https://t.co/rfvt7QEEVL', 'display_url': 'pic.twitter.com/rfvt7QEEVL', 'expanded_url': 'https://twitter.com/mrscbalfe/status/1338573299278876678/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 718, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 381, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 673, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1338573299278876678, 'source_status_id_str': '1338573299278876678', 'source_user_id': 1205298899767955457, 'source_user_id_str': '1205298899767955457', 'video_info': {'aspect_ratio': [359, 640], 'duration_millis': 135543, 'variants': [{'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1338572580740100097/pu/vid/320x570/_gF9UGpWUgZF3Yk8.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1338572580740100097/pu/vid/360x640/wvyDH9Gy_f274RXM.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1338572580740100097/pu/vid/718x1280/02FytYC0FDS7nqTA.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1338572580740100097/pu/pl/AjHJxWmblDAYbIz7.m3u8?tag=10'}]}, 'additional_media_info': {'monetizable': False}}]}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_banners/732908479342579712/1569973382,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none
source,732908479342579712,732908479342579712,𝓛𝓲𝓽𝓽𝓵𝓮 𝓛𝓮𝔁𝓲 ♡ I LOVE DANAE,LexiLovesCait,30.06 ✿ she/her ✿ CAC ,,Cᴀɪᴛʀɪᴏɴᴀ Bᴀʟғᴇ named me ℓιттℓє ℓєχι,https://t.co/Q7fMpnnatz,,False,2029,1185,33,Wed May 18 12:19:33 +0000 2016,48276,,,True,False,38536,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_images/1305211676778737665/c6YBjKwL_normal.jpg,https://pbs.twimg.com/profile_banners/732908479342579712/1569973382,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none
