,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,{'urls': []},False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
created_at,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,Tue Dec 15 03:18:34 +0000 2020,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
id,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,1338684849612353536,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
id_str,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,1338684849612353536,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
text,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,RT @democracynow: Kris Smith Becomes Second Breonna Taylor Protest Leader to Be Killed in Under a Month https://t.co/XrZTkSmJNf,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
truncated,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,False,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
entities,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'democracynow', 'name': 'Democracy Now!', 'id': 16935292, 'id_str': '16935292', 'indices': [3, 16]}], 'urls': [{'url': 'https://t.co/XrZTkSmJNf', 'expanded_url': 'https://www.democracynow.org/2020/12/14/headlines/kris_smith_becomes_second_breonna_taylor_protest_leader_to_be_killed_in_under_a_month', 'display_url': 'democracynow.org/2020/12/14/hea…', 'indices': [104, 127]}]}",False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
source,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_status_id,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_status_id_str,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_user_id,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_user_id_str,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_screen_name,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
geo,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
coordinates,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
place,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
contributors,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
retweeted_status,2300562000,2300562000,madeline with a bachelors degree,artbymad,intimidating your man,,anti-racist & progressive Christian psych student who lacks the self-discipline to start a blog | she/her,,,False,273,474,0,Mon Jan 20 01:22:49 +0000 2014,36209,,,True,False,7444,,"{'created_at': 'Mon Dec 14 22:46:01 +0000 2020', 'id': 1338616259739521024, 'id_str': '1338616259739521024', 'text': 'Kris Smith Becomes Second Breonna Taylor Protest Leader to Be Killed in Under a Month https://t.co/XrZTkSmJNf', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XrZTkSmJNf', 'expanded_url': 'https://www.democracynow.org/2020/12/14/headlines/kris_smith_becomes_second_breonna_taylor_protest_leader_to_be_killed_in_under_a_month', 'display_url': 'democracynow.org/2020/12/14/hea…', 'indices': [86, 109]}]}, 'source': '<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 551, 'favorite_count': 774, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_images/1333237503340519424/1t031Edy_normal.jpg,https://pbs.twimg.com/profile_banners/2300562000/1607705458,F5ABB5,000000,000000,000000,False,True,False,False,False,False,False,none
