,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,{'urls': []},False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
created_at,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,Tue Dec 15 06:10:41 +0000 2020,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
id,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,1338728165892616194,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
id_str,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,1338728165892616194,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
text,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,I forgot everyone in my house was sleeping &amp; I yelled hi at destinys mom on FaceTime 💀,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
truncated,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,False,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
entities,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
source,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_status_id,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_status_id_str,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_user_id,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_user_id_str,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_screen_name,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
geo,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
coordinates,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
place,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
contributors,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
is_quote_status,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,False,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
retweet_count,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,0,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
favorite_count,4845568615,4845568615,Karls,karleecruz,575,,nm$u 🧫,,,False,614,391,3,Mon Feb 01 17:27:56 +0000 2016,56007,,,True,False,26271,,3,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_images/1333640111377035265/ZCiWeoNM_normal.jpg,https://pbs.twimg.com/profile_banners/4845568615/1600794451,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none
