,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,18702547,18702547,"Dr. 𝗟𝗶𝗮𝗼 𝗬𝘂𝗲, 𝗖𝗣𝗛 👩🏻‍💻",yueliao,Dallas–Fort Worth Metroplex,,#mHealth behavioral scientist using wearables to promote #activeliving for cancer prevention & control. Certified in Public Health. Views=own. ❤️ data & emoji,https://t.co/mT23E385Lq,"{'urls': [{'url': 'https://t.co/mT23E385Lq', 'expanded_url': 'https://mentis.uta.edu/explore/profile/yue-liao', 'display_url': 'mentis.uta.edu/explore/profil…', 'indices': [0, 23]}]}",False,591,400,49,Wed Jan 07 00:08:00 +0000 2009,3988,,,True,False,2266,,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_banners/18702547/1519237827,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none
description,18702547,18702547,"Dr. 𝗟𝗶𝗮𝗼 𝗬𝘂𝗲, 𝗖𝗣𝗛 👩🏻‍💻",yueliao,Dallas–Fort Worth Metroplex,,#mHealth behavioral scientist using wearables to promote #activeliving for cancer prevention & control. Certified in Public Health. Views=own. ❤️ data & emoji,https://t.co/mT23E385Lq,{'urls': []},False,591,400,49,Wed Jan 07 00:08:00 +0000 2009,3988,,,True,False,2266,,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_banners/18702547/1519237827,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none
created_at,18702547,18702547,"Dr. 𝗟𝗶𝗮𝗼 𝗬𝘂𝗲, 𝗖𝗣𝗛 👩🏻‍💻",yueliao,Dallas–Fort Worth Metroplex,,#mHealth behavioral scientist using wearables to promote #activeliving for cancer prevention & control. Certified in Public Health. Views=own. ❤️ data & emoji,https://t.co/mT23E385Lq,,False,591,400,49,Wed Jan 07 00:08:00 +0000 2009,3988,,,True,False,2266,,Wed Dec 16 01:21:06 +0000 2020,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_banners/18702547/1519237827,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none
id,18702547,18702547,"Dr. 𝗟𝗶𝗮𝗼 𝗬𝘂𝗲, 𝗖𝗣𝗛 👩🏻‍💻",yueliao,Dallas–Fort Worth Metroplex,,#mHealth behavioral scientist using wearables to promote #activeliving for cancer prevention & control. Certified in Public Health. Views=own. ❤️ data & emoji,https://t.co/mT23E385Lq,,False,591,400,49,Wed Jan 07 00:08:00 +0000 2009,3988,,,True,False,2266,,1339017676237254658,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_banners/18702547/1519237827,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none
id_str,18702547,18702547,"Dr. 𝗟𝗶𝗮𝗼 𝗬𝘂𝗲, 𝗖𝗣𝗛 👩🏻‍💻",yueliao,Dallas–Fort Worth Metroplex,,#mHealth behavioral scientist using wearables to promote #activeliving for cancer prevention & control. Certified in Public Health. Views=own. ❤️ data & emoji,https://t.co/mT23E385Lq,,False,591,400,49,Wed Jan 07 00:08:00 +0000 2009,3988,,,True,False,2266,,1339017676237254658,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_banners/18702547/1519237827,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none
text,18702547,18702547,"Dr. 𝗟𝗶𝗮𝗼 𝗬𝘂𝗲, 𝗖𝗣𝗛 👩🏻‍💻",yueliao,Dallas–Fort Worth Metroplex,,#mHealth behavioral scientist using wearables to promote #activeliving for cancer prevention & control. Certified in Public Health. Views=own. ❤️ data & emoji,https://t.co/mT23E385Lq,,False,591,400,49,Wed Jan 07 00:08:00 +0000 2009,3988,,,True,False,2266,,@UTAPrezLim @PraneshAswath @utarlington It was such a great time! Love all the stories (and 👶 photo) you shared with us. ❤️,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_banners/18702547/1519237827,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none
truncated,18702547,18702547,"Dr. 𝗟𝗶𝗮𝗼 𝗬𝘂𝗲, 𝗖𝗣𝗛 👩🏻‍💻",yueliao,Dallas–Fort Worth Metroplex,,#mHealth behavioral scientist using wearables to promote #activeliving for cancer prevention & control. Certified in Public Health. Views=own. ❤️ data & emoji,https://t.co/mT23E385Lq,,False,591,400,49,Wed Jan 07 00:08:00 +0000 2009,3988,,,True,False,2266,,False,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_banners/18702547/1519237827,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none
entities,18702547,18702547,"Dr. 𝗟𝗶𝗮𝗼 𝗬𝘂𝗲, 𝗖𝗣𝗛 👩🏻‍💻",yueliao,Dallas–Fort Worth Metroplex,,#mHealth behavioral scientist using wearables to promote #activeliving for cancer prevention & control. Certified in Public Health. Views=own. ❤️ data & emoji,https://t.co/mT23E385Lq,,False,591,400,49,Wed Jan 07 00:08:00 +0000 2009,3988,,,True,False,2266,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'UTAPrezLim', 'name': 'Dr. Teik C. Lim', 'id': 876822897486114816, 'id_str': '876822897486114816', 'indices': [0, 11]}, {'screen_name': 'PraneshAswath', 'name': 'Pranesh B Aswath', 'id': 2854355594, 'id_str': '2854355594', 'indices': [12, 26]}, {'screen_name': 'utarlington', 'name': 'UT Arlington', 'id': 17908147, 'id_str': '17908147', 'indices': [27, 39]}], 'urls': []}",False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_banners/18702547/1519237827,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none
source,18702547,18702547,"Dr. 𝗟𝗶𝗮𝗼 𝗬𝘂𝗲, 𝗖𝗣𝗛 👩🏻‍💻",yueliao,Dallas–Fort Worth Metroplex,,#mHealth behavioral scientist using wearables to promote #activeliving for cancer prevention & control. Certified in Public Health. Views=own. ❤️ data & emoji,https://t.co/mT23E385Lq,,False,591,400,49,Wed Jan 07 00:08:00 +0000 2009,3988,,,True,False,2266,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_banners/18702547/1519237827,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none
in_reply_to_status_id,18702547,18702547,"Dr. 𝗟𝗶𝗮𝗼 𝗬𝘂𝗲, 𝗖𝗣𝗛 👩🏻‍💻",yueliao,Dallas–Fort Worth Metroplex,,#mHealth behavioral scientist using wearables to promote #activeliving for cancer prevention & control. Certified in Public Health. Views=own. ❤️ data & emoji,https://t.co/mT23E385Lq,,False,591,400,49,Wed Jan 07 00:08:00 +0000 2009,3988,,,True,False,2266,,1338947377818963969,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_images/1320366424284663813/mHdnuLoz_normal.jpg,https://pbs.twimg.com/profile_banners/18702547/1519237827,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none
