,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,"{'urls': [{'url': 'https://t.co/emL7Ynkpj2', 'expanded_url': 'http://tiny.cc/0rb6tz', 'display_url': 'tiny.cc/0rb6tz', 'indices': [0, 23]}]}",False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
description,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,{'urls': []},False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,,False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,Sun Dec 13 15:13:08 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,,False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,1338139899992690691,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,,False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,1338139899992690691,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,,False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,twice dark concept ?4?4+22(!4 https://t.co/4LogtdySoy,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,,False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,,False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1338138768658866177, 'id_str': '1338138768658866177', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EpIgW60XIAAY076.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpIgW60XIAAY076.jpg', 'url': 'https://t.co/4LogtdySoy', 'display_url': 'pic.twitter.com/4LogtdySoy', 'expanded_url': 'https://twitter.com/misayeon/status/1338138801718382597/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 534, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 501, 'resize': 'fit'}, 'small': {'w': 680, 'h': 284, 'resize': 'fit'}}, 'source_status_id': 1338138801718382597, 'source_status_id_str': '1338138801718382597', 'source_user_id': 2246641690, 'source_user_id_str': '2246641690'}]}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
extended_entities,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,,False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,"{'media': [{'id': 1338138768658866177, 'id_str': '1338138768658866177', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EpIgW60XIAAY076.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpIgW60XIAAY076.jpg', 'url': 'https://t.co/4LogtdySoy', 'display_url': 'pic.twitter.com/4LogtdySoy', 'expanded_url': 'https://twitter.com/misayeon/status/1338138801718382597/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 534, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 501, 'resize': 'fit'}, 'small': {'w': 680, 'h': 284, 'resize': 'fit'}}, 'source_status_id': 1338138801718382597, 'source_status_id_str': '1338138801718382597', 'source_user_id': 2246641690, 'source_user_id_str': '2246641690', 'video_info': {'aspect_ratio': [640, 267], 'duration_millis': 11845, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1338138768658866177/pu/vid/1280x534/QArRKDM17kwf4oft.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1338138768658866177/pu/vid/862x360/gUxDOLxn0RIUDFQR.mp4?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1338138768658866177/pu/vid/646x270/QtAhGSCEfl7NfIUK.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1338138768658866177/pu/pl/QwGXg1759bj4KH2i.m3u8?tag=10'}]}, 'additional_media_info': {'monetizable': False}}]}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,,False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,,False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id_str,1304608724728918017,1304608724728918017,thinking about twiceteen,twcteenthinker,edits in moments | she/her,,"tweet ""@twcteenthinker (your bias)"" for a pic!  © owners",https://t.co/emL7Ynkpj2,,False,358,172,7,Sat Sep 12 02:32:42 +0000 2020,237,,,False,False,1090,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_images/1335317536297070592/9KBBdV9K_normal.jpg,https://pbs.twimg.com/profile_banners/1304608724728918017/1607194013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
