,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,952223663859826689,952223663859826689,priya,donnasvirtue,she/her | 16,,i love when women,https://t.co/OuwpfIjHI3,"{'urls': [{'url': 'https://t.co/OuwpfIjHI3', 'expanded_url': 'https://www.instagram.com/calopsic/?hl=en', 'display_url': 'instagram.com/calopsic/?hl=en', 'indices': [0, 23]}]}",False,230,162,4,Sat Jan 13 16:59:47 +0000 2018,19304,,,True,False,5687,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_banners/952223663859826689/1607956668,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none
description,952223663859826689,952223663859826689,priya,donnasvirtue,she/her | 16,,i love when women,https://t.co/OuwpfIjHI3,{'urls': []},False,230,162,4,Sat Jan 13 16:59:47 +0000 2018,19304,,,True,False,5687,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_banners/952223663859826689/1607956668,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none
created_at,952223663859826689,952223663859826689,priya,donnasvirtue,she/her | 16,,i love when women,https://t.co/OuwpfIjHI3,,False,230,162,4,Sat Jan 13 16:59:47 +0000 2018,19304,,,True,False,5687,,Wed Dec 16 01:29:17 +0000 2020,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_banners/952223663859826689/1607956668,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none
id,952223663859826689,952223663859826689,priya,donnasvirtue,she/her | 16,,i love when women,https://t.co/OuwpfIjHI3,,False,230,162,4,Sat Jan 13 16:59:47 +0000 2018,19304,,,True,False,5687,,1339019737062387720,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_banners/952223663859826689/1607956668,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none
id_str,952223663859826689,952223663859826689,priya,donnasvirtue,she/her | 16,,i love when women,https://t.co/OuwpfIjHI3,,False,230,162,4,Sat Jan 13 16:59:47 +0000 2018,19304,,,True,False,5687,,1339019737062387720,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_banners/952223663859826689/1607956668,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none
text,952223663859826689,952223663859826689,priya,donnasvirtue,she/her | 16,,i love when women,https://t.co/OuwpfIjHI3,,False,230,162,4,Sat Jan 13 16:59:47 +0000 2018,19304,,,True,False,5687,,my curl pattern is so fucked up the hair at the back of my head is literally straight,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_banners/952223663859826689/1607956668,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none
truncated,952223663859826689,952223663859826689,priya,donnasvirtue,she/her | 16,,i love when women,https://t.co/OuwpfIjHI3,,False,230,162,4,Sat Jan 13 16:59:47 +0000 2018,19304,,,True,False,5687,,False,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_banners/952223663859826689/1607956668,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none
entities,952223663859826689,952223663859826689,priya,donnasvirtue,she/her | 16,,i love when women,https://t.co/OuwpfIjHI3,,False,230,162,4,Sat Jan 13 16:59:47 +0000 2018,19304,,,True,False,5687,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_banners/952223663859826689/1607956668,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none
source,952223663859826689,952223663859826689,priya,donnasvirtue,she/her | 16,,i love when women,https://t.co/OuwpfIjHI3,,False,230,162,4,Sat Jan 13 16:59:47 +0000 2018,19304,,,True,False,5687,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_banners/952223663859826689/1607956668,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_status_id,952223663859826689,952223663859826689,priya,donnasvirtue,she/her | 16,,i love when women,https://t.co/OuwpfIjHI3,,False,230,162,4,Sat Jan 13 16:59:47 +0000 2018,19304,,,True,False,5687,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_images/1334582936075689985/PexegNhn_normal.jpg,https://pbs.twimg.com/profile_banners/952223663859826689/1607956668,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none
