,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,1173058336360718337,1173058336360718337,Shan :’),choisanitonin,"multi, pan, 16, ✮",,"she / they | i dont fb if u use fonts or dont have pronouns visible. ! dni, -14 +25 !",https://t.co/wREorT4A2s,"{'urls': [{'url': 'https://t.co/wREorT4A2s', 'expanded_url': 'https://curiouscat.qa/choisanitonin', 'display_url': 'curiouscat.qa/choisanitonin', 'indices': [0, 23]}]}",False,1641,1486,13,Sun Sep 15 02:18:06 +0000 2019,9400,,,False,False,6632,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_banners/1173058336360718337/1604469899,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
description,1173058336360718337,1173058336360718337,Shan :’),choisanitonin,"multi, pan, 16, ✮",,"she / they | i dont fb if u use fonts or dont have pronouns visible. ! dni, -14 +25 !",https://t.co/wREorT4A2s,{'urls': []},False,1641,1486,13,Sun Sep 15 02:18:06 +0000 2019,9400,,,False,False,6632,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_banners/1173058336360718337/1604469899,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,1173058336360718337,1173058336360718337,Shan :’),choisanitonin,"multi, pan, 16, ✮",,"she / they | i dont fb if u use fonts or dont have pronouns visible. ! dni, -14 +25 !",https://t.co/wREorT4A2s,,False,1641,1486,13,Sun Sep 15 02:18:06 +0000 2019,9400,,,False,False,6632,,Tue Dec 15 05:50:04 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_banners/1173058336360718337/1604469899,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,1173058336360718337,1173058336360718337,Shan :’),choisanitonin,"multi, pan, 16, ✮",,"she / they | i dont fb if u use fonts or dont have pronouns visible. ! dni, -14 +25 !",https://t.co/wREorT4A2s,,False,1641,1486,13,Sun Sep 15 02:18:06 +0000 2019,9400,,,False,False,6632,,1338722974757744640,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_banners/1173058336360718337/1604469899,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,1173058336360718337,1173058336360718337,Shan :’),choisanitonin,"multi, pan, 16, ✮",,"she / they | i dont fb if u use fonts or dont have pronouns visible. ! dni, -14 +25 !",https://t.co/wREorT4A2s,,False,1641,1486,13,Sun Sep 15 02:18:06 +0000 2019,9400,,,False,False,6632,,1338722974757744640,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_banners/1173058336360718337/1604469899,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,1173058336360718337,1173058336360718337,Shan :’),choisanitonin,"multi, pan, 16, ✮",,"she / they | i dont fb if u use fonts or dont have pronouns visible. ! dni, -14 +25 !",https://t.co/wREorT4A2s,,False,1641,1486,13,Sun Sep 15 02:18:06 +0000 2019,9400,,,False,False,6632,,it’s literally all i wear,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_banners/1173058336360718337/1604469899,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,1173058336360718337,1173058336360718337,Shan :’),choisanitonin,"multi, pan, 16, ✮",,"she / they | i dont fb if u use fonts or dont have pronouns visible. ! dni, -14 +25 !",https://t.co/wREorT4A2s,,False,1641,1486,13,Sun Sep 15 02:18:06 +0000 2019,9400,,,False,False,6632,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_banners/1173058336360718337/1604469899,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,1173058336360718337,1173058336360718337,Shan :’),choisanitonin,"multi, pan, 16, ✮",,"she / they | i dont fb if u use fonts or dont have pronouns visible. ! dni, -14 +25 !",https://t.co/wREorT4A2s,,False,1641,1486,13,Sun Sep 15 02:18:06 +0000 2019,9400,,,False,False,6632,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_banners/1173058336360718337/1604469899,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,1173058336360718337,1173058336360718337,Shan :’),choisanitonin,"multi, pan, 16, ✮",,"she / they | i dont fb if u use fonts or dont have pronouns visible. ! dni, -14 +25 !",https://t.co/wREorT4A2s,,False,1641,1486,13,Sun Sep 15 02:18:06 +0000 2019,9400,,,False,False,6632,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_banners/1173058336360718337/1604469899,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,1173058336360718337,1173058336360718337,Shan :’),choisanitonin,"multi, pan, 16, ✮",,"she / they | i dont fb if u use fonts or dont have pronouns visible. ! dni, -14 +25 !",https://t.co/wREorT4A2s,,False,1641,1486,13,Sun Sep 15 02:18:06 +0000 2019,9400,,,False,False,6632,,1338722928523882496,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_images/1323868463014809605/ewEeY0wd_normal.jpg,https://pbs.twimg.com/profile_banners/1173058336360718337/1604469899,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
