,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,{'urls': []},False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,Tue Dec 15 06:00:26 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,1338725586068512771,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,1338725586068512771,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,@libelluleluci Ah ajshfksjs yeah I get it!! Yeah bkgs got like fuckin tree arms and then stick waist but some peopl… https://t.co/PhdcMHxIKJ,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,True,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'libelluleluci', 'name': '💥🍓 bin 🍓💥 @ fantasy au', 'id': 1210709514468691971, 'id_str': '1210709514468691971', 'indices': [0, 14]}], 'urls': [{'url': 'https://t.co/PhdcMHxIKJ', 'expanded_url': 'https://twitter.com/i/web/status/1338725586068512771', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,1338724700952911872,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id_str,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,1338724700952911872,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,1210709514468691971,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,1210709514468691971,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,libelluleluci,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,1,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,1206598313920872449,1206598313920872449,g o o p e 🐰💥,pnut_goope,Erwin's titties ,,she/her 16 | Bakubowl and mirkobowl🥺💖 proship!! raging lesbian🤯🙊 BTS + Red Velvet,,,False,84,350,2,Mon Dec 16 15:34:01 +0000 2019,29662,,,False,False,3058,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_images/1337971846986293248/ufR7yGlq_normal.jpg,https://pbs.twimg.com/profile_banners/1206598313920872449/1607832322,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
